	0	1	2	FoPHepN4_cfDNA_D10.chm13	FoPHepN1_cfDNA_D20.chm13	FoPHepN2_cfDNA_D10.chm13	FoPHepN1_cfDNA_D0.chm13	FoPHepN1_cfDNA_D10.chm13	FoPHepN4_cfDNA_D20.chm13	FoPHepN1_gDNA_D10.chm13	FoPHepN4_gDNA_D10.chm13	FoPHepN3_gDNA_D20.chm13	FoPHepN2_gDNA_D0.chm13	FoPHepN3_cfDNA_D10.chm13	FoPHepN3_cfDNA_D0.chm13	FoPHepN4_gDNA_D20.chm13	FoPHepN3_cfDNA_D20.chm13	FoPHepN1_gDNA_D0.chm13	FoPHepN2_gDNA_D20.chm13	FoPHepN4_gDNA_D0.chm13	FoPHepN2_cfDNA_D20.chm13	FoPHepN2_gDNA_D10.chm13	FoPHepN1_gDNA_D20.chm13	FoPHepN2_cfDNA_D0.chm13	FoPHepN4_cfDNA_D0.chm13
2863	chr16	92585927	92586204	0.2291625	0.1	0.0625	0.4	0.25	0.05555555556	0.23333	0.31762	0.15	0.13333	0.25833	0.19012	0.18333	0.05	0.37667	0.15		0.09263	0.2025	0.13096	0.29393	0.30214
2864	chr16	92588306	92588699	0.06770625	0.1785714286	0.1372529412	0.140625	0.1833333333	0.02451176471	0.07142857143	0.08431176471	0.08529411765	0.1274529412	0.2380857143	0.2017294118	0.07842941176	0	0.1411764706	0.03125		0.04895625	0.01681176471	0.07941176471	0.1979352941	0.1547235294
2865	chr16	92809298	92809821	0	0.2941117647	0.3379611111	0.56250625	0.07051538462	0.07142857143	0.5277777778	0.5625	0.1993333333	0.5415388889	0.2725529412	0.6957388889	0.625	0.1078411765	0.8240777778	0.1943777778	0.3333333333	0.09259444444	0.1948388889	0.1240722222	0.8006722222	0.6476333333
2866	chr16	93464281	93464531	0	0	0	0.125	0.16666	0	0.125	0	0.09834	0.14	0.14	0.08	0.05	0	0.21904	0.10834	0.08572	0	0.14	0.02858	0.22166	0.12166
2867	chr16	93707871	93708290	0.4912263158	0.3947368421	0.503852381	0.4736842105	0.4861125	0.3105210526	0.6173625	0.3636363636	0.3923625	0.7384833333	0.5590208333	0.6114125	0.5579695652	0.491665	0.4659090909	0.4166666667	0.5333333333	0.6274470588	0.3998166667	0.3639791667	0.6445416667	0.5063333333
2868	chr16	94021787	94021874	0.8333333333	0.6666666667	1	0.9166666667	0.8889	0.1944333333	1	0	1	1		1	0	0.6111	1	0	0.8889	0	0.6333333333	0	1	0.8777666667
2869	chr16	94024936	94024988		0.2222333333	0.7222333333	0.7778	0	0.5	0.7833333333	0.1111		0.7777666667	0.6389	0.5889	0	0	0.3254		0.3333333333	0	0.3333333333	0.09523333333	0.7778	0.3166666667
2870	chr16	94055080	94055195	0.75	1	1	0.8889	0.5916666667	0.9166666667	1	1	1	0.9077333333	0.9666666667	0.9604833333	0.8888833333	0.76945	0.9761833333	1	1	0.8472333333	1	1	0.8859	0.9208333333
2871	chr16	94511012	94511359	0.1811066667	0.6071428571	0.41563125	0	0.3866666667	0.3455533333	0.53334	0.5384615385	0.2354125	0.3846153846	0.2777733333	0.4456625	0.19270625	0.5714285714	0.52916875	0.215275	0.5052	0.32604375	0.4090909091	0.31426875	0.50711875	0.5871
2872	chr16	94522263	94522964	0.6833342857	0.6538461538	0.8202702703	0.7976190476	0.6943928571	0.6650439024	0.8089512195	0.8699195122	0.7144595238	0.8157857143	0.697902381	0.7944142857	0.7531738095	0.8937525	0.7760692308	0.80635	0.8174642857	0.781747619	0.7440547619	0.8479309524	0.8330190476	0.7324619048
2873	chr16	94856003	94857330	0.03095217391	0.0403640625	0.03111782178	0.08109597315	0.05952360248	0.03742994012	0.05894268293		0.03717058824	0.1142857143	0.05523397436	0.08122590361	0.03092783505	0.02295918367	0.05260903614	0.03619771429	0.1142857143	0.04208333333	0.04128390805	0.0737037037	0.08183592814	0.07207455621
2874	chr16	95280434	95280800	0.4166666667	0.1402833333	0.225		0.6425888889	0.315275	0.5277833333	0.7727272727	0.534725	0.5714285714	0.596025	0.6974166667	0.36666	0.7805583333	0.5629083333	0.14305	0.354175	0.352775	0.4774166667	0.5075727273	0.6358333333	0.73334
2875	chr16	95337343	95337978	0.3173898551	0.12222	0.07823061224	0.2469902778	0.1590909091	0.2680410959		0.141146875	0.5417297297	0.8611111111	0.5871212121	0.5378648649	0.4093561404	0.5899460317	0.1702884058	0.5169405405	0.1792275362	0.3731457143	0.1379782609	0.3614972973	0.6409810811	0.2136774648
2876	chr16	95400699	95400848	0	0.0729125	0.1666666667	1	0.65167	0.03333	0.27023	0.22	0	0.59118	0.61	0.89795	0	0.0625	0.47166	0	0.5277777778	0	0.21666	0.025	0.875	0.84111
2877	chr16	95772270	95772399	0.05238571429	0.2619	0.4238		0.6666666667	0.02857142857	0.1	0	0.1088571429	0.7619	0.5857142857	0.6683142857	0	0	0.6938714286	0.1122571429	0.6067857143	0.07142857143	0.08333333333	0	0.7336714286	0.5952571429
2878	chr16	95790718	95791034	0.3148111111		0.5821416667	0.225325	0.2916666667	0.3851888889	0.422225	0.3430583333	0.2569416667	0.365875	0.270825	0.290275	0.2847166667	0.2916666667	0.4295666667	0.227775	0.552775	0.3484818182	0.4236083333	0.38105	0.3897833333	0.20585
2879	chr16	96034756	96035675	0.01111142857	0.06641791045	0.009523809524	0.04687604167	0.038875	0.03036859504	0.07142857143	0.03971962617	0.02747252747	0.03525044248	0.02105263158	0.05536153846	0.05810366972	0.03846025641	0.04773166667	0.01638119658	0.03333391304	0.03964368932	0.02157767857	0.03199375	0.05110086207	0.02130434783
2880	chr16	96102901	96102998		1	1	1	0.7777666667	1	1	1	1	0.9166666667	1	1	1	0.7301333333	0.9444333333	1		0.9166666667	1	0.9333333333	1	1
2881	chr16	96108621	96109098	0.8624069767	0.9108534884	0.875972093	0.9837209302	0.9230769231	0.9109813953	0.9569767442	1	0.9937697674	0.9922488372	0.975072093	0.9364395349	1	0.9285714286	0.9725162791	0.9734860465	1	0.9643395349	0.9786813953	0.9865348837	0.9440395349	0.9772976744
2882	chr17	104677	105095	0.6904857143	0.65	0.68453	0.91667	0.8349222222	0.70833	0.77667	0.8333333333	0.91	1	0.96667	0.80702	0.8	0.80001	0.81667	0.89523	0.8	0.83167	0.83714	0.77797	0.7046	0.82127
2883	chr17	598511	598670	0.25	0.125	0.6666666667	0	0.125	0.166675	0	0.288075	0.08335	0.2634	0	0.1979	0.208325	0.260925	0.383325	0.0625	0	0	0.458325	0.308325	0.28215	0.317775
2884	chr17	600018	600108	0.3333333333	0.2	0.5	0.5277833333	0.5	0	0.3333333333	0.3147	0.4722333333	0.6637333333	0.5	0.5033166667	0.2		0.5570666667	0.125	0.4166666667	0.2222166667	0.30555	0.1777833333	0.5545666667	0.5513833333
2885	chr17	600452	600805	0.145825		0.375			0	0.25	0.108325	0.16965	0.8389	0.61665	0.666675	0.091675	0	0.754975	0.0625	0.625	0.083325	0.083325	0.142875	0.751775	0.6756
2886	chr17	638246	638343	0.7222333333	0.7361166667	0.3611166667	0.875	0.75	0.4444333333	0.6	1	0.75715	0.5972833333	0.7083333333	0.8204833333	0.2	1	0.8777833333	0.5191833333	0.7639	0.3333333333	0.8277833333	0.86905	0.8513833333	0.7764666667
2887	chr17	681155	681421	0.277775	0	0.5333416667	0.1515181818	0.4444333333	0.23155	0.625	0.08333333333	0.11855	0.6250083333	0.4090909091	0.446225	0.1974333333	0.4708333333	0.284725	0.4374916667	0.3833333333	0.5575818182	0.322225	0.3520916667	0.5742083333	0.362225
2888	chr17	1190009	1190249	0.62222	0.52222	0.51222	0.4944466667	0.4888866667	0.6236083333	0.1666666667	0.4555533333	0.4725466667	0.42222	0.6428571429	0.7303666667	0.7		0.70556	0.3844466667	0.5700066667	0.2888866667	0.62	0.6025466667	0.7014266667	0.5255533333
2889	chr17	1344010	1345487	0.048115625	0.1461347826	0.06250104167	0.1043478261	0.07397959184	0.0440275	0.04688211382	0.08708648649	0.1021018018	0.0605104	0.102167	0.09740731707	0.09589041096	0.09677419355	0.08109652174	0.06303709677	0.04839122807	0.1153846154	0.09661016949	0.08062131148	0.08819206349	0.04728306452
2890	chr17	1345594	1345694		0	0.2963	0.8333333333	0.9444444444	0.1875	0.7259111111	0.5595285714	0.3981555556	0.7055555556	0.7592555556	0.9228444444	0.5	0.6	0.8904666667	0.1079333333	0.5629666667	0.3092666667	0.5625	0.07406666667	0.8272444444	0.7300555556
2891	chr17	1572837	1572920	0.166675	0.375	0.416675	0.416675	0.29165	0.583325	0.25	0.325	0.395825	0.584825	0.375	0.45465	0.26665	0.16665	0.416675	0.35415	0.375	0.75	0.61875	0.5625	0.368125	0.56415
2892	chr17	1699523	1699758	0.7381	0.7604125	0.9020875	1	1	0.8437625	1	0.9583375	1	0.92955	0.854175	0.9626	0.7291625	1	1	0.70625	1	0.78125	0.86235	0.9291625	1	0.9321375
2893	chr17	1937425	1939470	0.01751875	0.03571428571	0.02695561224	0.05986990291	0.04595878788	0.03056915888	0.01873786982	0.05882352941	0.0064234375	0.08259778761	0.06225977011	0.08339151786	0.02459839572	0.06303397436	0.04829395349	0.03551518325	0.03750540541	0.04195804196	0.0216665	0.04249043478	0.0558628821	0.03679154229
2894	chr17	1944249	1944547	0.6158906977	0.6341487805	0.8666697674	0.6150809524	0.7418756098	0.762197561	0.6476767442	0.8750022727	0.9378795455	0.8662909091	0.9693	0.9369636364	0.9922488372	0.9146341463	0.7305795455	0.920725	0.03333333333	0.95635	0.8441545455	0.8056818182	0.8867863636	0.5478590909
2895	chr17	1945750	1946094	0.2711414634	0.3333333333	0.333336	0.4	0.23958125	0.4111769231	0.4837414634	0.3552631579	0.2820512821	0.39035	0.2434333333	0.3562902439	0.4210552632	0.2592592593	0.3607414634	0.2792878049	0.1640625	0.3376076923	0.4523829268	0.3613804878	0.3609195122	0.3965926829
2896	chr17	2271398	2271616	0	0	0.0625	0.15625	0.2395875	0.08888333333	0	0.1666625	0.09375	0.25	0.09375	0.14375	0.1517875	0.1041625	0.1708375	0.03125	0.125	0.0875	0.375	0.211925	0.192325	0.2794625
2897	chr17	2304836	2305074	0	0.1428571429	0	0.1666666667	0.1574111111	0	0.05925555556	0	0.03703333333	0.1018444444	0.1481444444	0.09898888889	0.03125	0	0.15	0.03241111111	0.1111111111	0.02777777778	0	0.08518888889	0.08642222222	0.06017777778
2898	chr17	2434562	2434764		1	0.25	1	0.93334	0.75	1	0.93334	0.72954	1	1	1	0.94642	0.66668	0.91784	0.97142	0.96666	0.8	1	0.03334	0.87274	0.98
2899	chr17	2601228	2601372	0.5655533333	0.3877733333	0.6678642857		0.5888866667	0.3869	0.7083333333	0.5688866667	0.6611133333	0.6444466667	0.6888933333	0.6882666667	0.67238	0.8333333333	0.56594	0.4955533333	0.4223733333	0.4055533333	0.47556	0.65138	0.5992133333	0.4627133333
2900	chr17	3802990	3803380	0.03571428571	0.25	0.1574111111	0.3333333333	0.2916625	0.1041625	0.125	0.2222222222	0.1666666667	0.2916625	0.2857142857	0.2846777778	0.3125	0.5	0.3009333333	0.2187777778	0.3703666667	0.25	0.07222222222	0.2289666667	0.4222333333	0.4481444444
2901	chr17	4661566	4661666	0.6666666667		0.8	1	1	1	0.625	1	0.541675	1	0.964275	0.873375	0.625		0.958325	0.49445	0.75	0.729175	0.96875	0.3135	0.878575	0.8889
2902	chr17	4677240	4677283		1	0.5523666667	0.5	0	0.3888666667	0.1666666667	0.5	0.4027666667	0.5476	0.75	0.6563	0.6	0.4444666667	0.6111	0.4656	0.1666666667	0.2777666667	0.2333333333	0.6111	0.7336	0.6
2903	chr17	5312373	5314570	0.01746	0	0.0182509434	0.0150862069	0.04065566038	0.01515123967	0.0114372549	0.01624237288	0.02180654206	0.008695652174	0.02388350515	0.02413089431	0.0202020202	0.03051948052	0.0303030303	0.01515181818	0.01352540984	0	0.01166666667	0.02385081967	0.0252852459	0.02010819672
2904	chr17	6320123	6320415	0.8888888889	0.2857142857	0.1851777778		0.5916625	0.5222222222	0.25	0.09258888889	0.6111111111	0.2777777778	0.4629555556	0.5925888889	0.3620666667	0.4285714286	0.3842111111	0.3170555556	0.1875	0.4375	0.2833444444	0.4740777778	0.5590222222	0.4907333333
2905	chr17	6552836	6553006	0.3881727273	0.5303	0.6666666667		0.6272727273	0.6191545455	0.5909090909	0.6394	0.7087636364	0.6894	0.8075818182	0.9027818182	0.7878818182	0.8727272727	0.9469727273	0.5451	0.7775909091	0.8257545455	0.6324818182	0.6037111111	0.7110272727	0.6653636364
2906	chr17	6676550	6677105	0.04578717949	0.03125	0.04166578947	0.1111111111	0.05555333333	0.08865106383	0.06860208333	0.1006916667	0.09469772727	0.1085232558	0.06395116279	0.1903166667	0.07692051282	0.02777777778	0.1413145833	0.04861041667	0.02222222222	0.1007744186	0.06478125	0.08741041667	0.1036217391	0.068025
2907	chr17	6696704	6696741	0		0.8333333333	1	0.6777666667	0		0.1944333333	0	1		1	0	0.4	1	0	1	0	0.3284666667	0	0.9629666667	0.9523666667
2908	chr17	7016380	7016736	0.20666	0.4166666667	0.94667	0.9743615385	0.9035307692	0.5075727273	1	0.9090909091	0.07692307692	0.9542	0.8833333333	0.9576846154	0.4205153846	0.8974384615	1	0.4935923077	0.8919230769	0.5769230769	0.9325333333	0.5012384615	0.9580846154	0.9846153846
2909	chr17	7359444	7360232	0.05072608696	0.04285714286	0.05392058824	0.03333333333	0.166665	0.0925	0.09722222222	0.1145825	0.19625	0.158335	0.1687525	0.0988875	0.09090909091	0.1359657895	0.17375	0.1956157895	0.145	0.09814722222	0.1420375	0.1309820513	0.1093425	0.095565
2910	chr17	7535717	7535894	0.7214285714		0.4761857143		0.9642857143	0	0.8	0.4880857143	0	1		0.9820714286	0	0.3642857143	1	0.6523857143	1	0.3619	0.4599571429	0.2666571429	0.9361142857	0.9795857143
2911	chr17	7964428	7964804	0.6881	0.9444444444	0.9444444444	0.8555555556	0.8888888889	0.7432111111	0.9199555556	0.8419333333	0.8537	0.9052888889	0.9370333333	0.9674555556	0.9338555556	0.85	0.8129555556	0.5407444444	0.8148333333	0.375	0.8333333333	0.8277777778	0.9263111111	0.9297222222
2912	chr17	7965677	7965946	0.05555555556		0	0.2	0	0	0.025	0	0	0.10953	0	0.13333	0.0125	0	0.175	0.03429	0.08333	0.025	0.05	0	0.08333	0.08
2913	chr17	7985761	7985898	0.07142857143	0.3571428571	0.03571428571		0.07142857143	0.2857	0	0.25	0.25	0.1785714286	0.2476142857	0.1445571429	0.2515857143	0.04761428571	0.43055	0.2857142857	0.1904714286	0.1666571429	0.1377571429	0.1870857143	0.1726142857	0.2873
2914	chr17	8911513	8911610	0		0.083325	0.08333333333	0.15625	0	0.25	0.21875	0.4166625	0.39375	0.15625	0.140625	0	0	0.1125	0.025	0.1666666667	0.07142857143	0.0729125	0.228875	0.1430125	0.1753375
2915	chr17	10605975	10606142	0.25	0.125	0.53055	0.8889	0.6111166667	0.5	0.6111166667	0.41925	0.5833333333	0.26945	0.6666666667	0.3586166667	0.4722166667	0.5138833333	0.5	0.4277833333	0.6444333333	0.08333333333	0.7444333333	0.475	0.5797	0.5773833333
2916	chr17	11552801	11553033	0.25	0	0		0.2777833333		0.25	0.07142857143	0.125	0.166675	0.075	0.2687625	0	0.05625	0.1993125	0.1079875	0.125	0	0	0.09375	0.1333375	0.1012
2917	chr17	15735332	15735497	0.25			0	0	0	0	0	0	0	0	0.025	0	0	0.166675	0	0.06666	0	0	0.071425	0.025	0
2918	chr17	15900933	15901074	0.1428571429	0.5	0.34375	0.8333333333	0.385425	0.208325	0.3749875	0.6875	0.0897375	0.3147375	0.03125	0.4875	0.1083375	0.375	0.254475	0.313475	0.454175	0.1732375	0.125	0.36385	0.186625	0.124275
2919	chr17	16188297	16188720	0	0	0.1818181818	0.2727272727	0.125	0	0.0303	0	0	0.09090909091	0.08333333333	0.1959416667	0	0.1111111111	0.1069416667	0	0.05555	0	0.1	0	0.2395083333	0.1028166667
2920	chr17	16288813	16288860	0.1		0.33334	0.6	0.33332	0.16666	0.6666666667	0.16666	0.51858	0.208325	0.5	0.56166	0.58666		0.2	0.42762	0.36548		0.35714	0.21	0.49046	0.60762
2921	chr17	16989765	16990262	0.1296333333	0.07142857143	0.03333	0.3	0.43334	0.2	0	0	0		0.24833	0.3062	0.0625	0.1	0.32333	0.17334	0.1666666667	0.09166	0.25	0.05925555556	0.39226	0.29715
2922	chr17	17640282	17640621	0.02272727273	0.2194416667	0.3181818182	0.3611111111	0.07691538462	0.1217923077	0.4375	0.09090909091	0.04166666667	0.3589692308	0.2361083333	0.4143769231	0.2	0.05555	0.4359	0.009615384615	0.3939363636	0.02563846154	0.1987153846	0.07436153846	0.4267307692	0.3448692308
2923	chr17	17640839	17641964	0.03375294118	0.009615384615	0.05479315068	0.308335	0.075	0.0523797619	0.07471206897	0.01694915254	0.002164935065	0.04807692308	0.06455696203	0.06563595506		0.02777777778	0.08713461538	0.02846511628	0.04270875	0.03125	0.04807674419	0.02970117647	0.07686413043	0.07321022727
2924	chr17	17759084	17759145	0	0.625	0.2375		0.3333333333	0.0625	0.25	0.3333333333	0.0625	0.375	0.25	0.2375	0	0	0.3	0.0774	0.575	0.083325	0.083325	0.0868	0.175	0.383925
2925	chr17	18303381	18303467	1	0.5	0.9375	1	1	0.8889	0.916675	1	0.95	1	1	1	0.9375	1	1	0.86875	1	0.84525	0.96875	0.875	0.953	0.90525
2926	chr17	19144439	19144920	0	0.6666666667	0.07134444444	0.1730769231	0.11805	0.08541666667	0.0875	0.1196428571	0.08571428571	0.1831178571	0.03571428571	0.1584607143	0.1371571429	0.103626087	0.1755964286	0.0912	0.1021678571	0.07017894737	0.1340407407	0.08121428571	0.1742392857	0.2086357143
2927	chr17	21234217	21235218	0.5	0.6428571429	0.7420304348	0.6811608696	0.53333	0.806347619	0.7717391304		0.5418818182	0.6152173913	0.690835	0.7536217391	0.7561565217	0.62917	0.9166681818	0.4419956522	0.7424318182	0.5	0.7594217391	0.5403913043	0.7688347826	0.869773913
2928	chr17	21401392	21401606	0.1045454545	0.4090818182	0.03333	0	0.1111111111	0.1041666667	0	0.215275	0.21945	0.03333333333	0.3263833333	0.2159666667	0.1349166667	0.1236083333	0.1444416667	0.2091583333		0.2417333333	0.1388916667	0.2165416667	0.1289666667	0.2212333333
2929	chr17	28746869	28747530	0.08974615385	0.1607142857	0.1846153846	0.20556	0.07692307692	0.175	0.12499375	0.1666666667	0.1197875	0.19166875	0.17291875	0.2383333333	0.14583125	0.1111166667	0.3638375	0.1583375	0.15416875	0.1875	0.0625	0.12574375	0.2914625	0.23179375
2930	chr17	28787282	28787377	0.6666666667	0.55	0.7301666667	1			0.8055666667		0.3611	1	0.8666666667	0.9583333333	0.1333333333	0.3555666667	0.9166666667	0	0.8889	0.08333333333	0.7778	0.1188666667	0.8953333333	1
2931	chr17	29193317	29193815	0.05	0	0.02173913043	0	0	0.02123333333		0.06275833333	0.006945833333	0.0520375	0.05217391304	0.1081208333	0.02826086957	0.2222208333	0.1401041667	0.01212083333	0.027775	0	0.0421625	0.0279125	0.05408333333	0.02747083333
2932	chr17	29261685	29261828			0	0.3333333333	0	0	0.083325	0	0	0.083325	0	0.0875	0.0774	0.083325	0.083325	0	0.0625	0.083325	0.125	0.05	0.163675	0
2933	chr17	30051551	30051633		0	0.5	0.916675	0.95	0.225	0.312475	0	0.49165	1	0.83335	1	0	0.0625	1	0.1875	0.9375	0.0625	0.035725	0.2	0.9375	0.972225
2934	chr17	30091330	30091915	0.03571428571	0.03260869565	0.08333333333	0.07142857143	0.08756666667	0	0.0234375	0.035415625	0.04838709677	0.0303030303	0.06643870968	0.06812424242	0.02734375	0.08333333333	0.08585757576	0.02597272727	0.04747575758	0.046875	0.039584375	0.03936969697	0.0618969697	0.06132727273
2935	chr17	30162143	30162516	0	0.04761428571	0.03333	0.04761428571	0.03333	0	0.05555555556	0.03667	0	0.15	0.075	0.15194	0.05429	0.09167	0.14	0.045	0.03667	0.05	0	0.06338	0.05	0.06929
2936	chr17	30515420	30515700	0.04375	0.2592555556	0.4824578947	0.59375	0.7083375	0.1184210526	0.25	0.2661388889	0.165	0.239885	0.3690428571	0.42438	0.1666666667	0.1529352941	0.35333	0.20929	0.191665	0.17417	0.4564833333	0.2175	0.23738	0.2399
2937	chr17	30560633	30561245	0.01851851852	0.07	0.05757454545	0.03125	0.02727090909	0.02484909091	0.06368474576	0.0462962963	0.08135423729	0.04210526316	0.05833269231	0.02488474576	0.04356666667	0.09375	0.07043962264	0.03248474576	0.05601147541	0.0471	0.03361694915	0.03634067797	0.06468214286	0.04684655172
2938	chr17	31181375	31181922	0.2725	0.2894736842	0.3712136364		0.2833375	0.4451238095	0.825	0.3452380952	0.5438136364	0.6	0.4375	0.5922590909	0.4792090909	0.5214285714	0.808335	0.5795454545	0.5401545455	0.44333	0.2689409091	0.5015227273	0.5890636364	0.4020272727
2939	chr17	31651091	31651276	0.8545454545	0.9761928571	0.9880964286	0.7857178571	0.6870333333	0.7530888889	0.7962962963	0.92	0.9940464286	0.05555416667	0.8518518519	0.8038214286	0.886676	1	0.7671785714	0.8470285714	0.7963	0.6446464286	0.9672642857	0.6718035714	0.8892857143	0.7614392857
2940	chr17	32432186	32432412	0.66666	0.61666		0.95	0.76668	0.8889	1		0.59	0.76666	0.95778	0.97142	0.1	0.9	0.9	0.36	0.75	0.666675	0.55332	0.45144	0.98334	0.86706
2941	chr17	32505805	32505910	0.083325	0.125	0.1333333333	0.375	0.07222222222	0.1666666667	0.4285714286	0.3333333333	0.3240666667	0.4	0.07143333333	0.05	0.09258888889	0	0.1648111111	0.0381	0	0	0.2222222222	0.2148111111	0.1455222222	0.1055555556
2942	chr17	32505917	32506037	0.1399307692	0.25	0.2051307692	0.05127692308	0.2846230769	0.2042538462	0.2222222222	0.2307692308	0.3333307692	0	0.2158076923	0.06807692308	0.1474384615	0	0.09486923077	0.1066	0	0	0.06923076923	0.5073307692	0.1019230769	0.1770153846
2943	chr17	32788138	32788302		0.1388833333	0.5		0.44445	0.5000166667		0.1666666667	0.4277666667	0.3263833333	0.5416666667	0.525	0.43055	0.3333333333	0.7916666667	0.54445	0.26945	0.4639	0.3166666667	0.4249833333	0.5642833333	0.5423166667
2944	chr17	33900585	33900910	0.25	0.69445	0.6666666667	1	0.5357142857	0.1904714286	0.7142857143	0.5833285714	0.3503428571	0.9285714286	0.8428571429	0.9346428571	0.1571428571	0.3444333333	0.9617285714	0.1142857143	0.9642857143	0.7142857143	0.3714285714	0.1607142857	0.9740285714	0.9714285714
2945	chr17	33944506	33944769	0	0	0	0	0	0	0.06666666667	0	0	0.05555333333	0.02563846154	0.02407333333	0.02666666667	0.02380714286	0.1333333333	0	0.125	0.03571428571	0.008333333333	0.03333333333	0.1011133333	0.05619333333
2946	chr17	35573240	35573482	0.5757636364	0.9210526316	0.90985	1	0.7453409091	0.8647681818	0.9242454545	0.9285714286	0.9350636364	0.7643909091	0.8055571429	0.8435454545	0.8984863636	0.9454545455	0.8	0.9090863636	0.7360454545	0.8713681818	0.9393954545	0.9030272727	0.8984181818	0.9050636364
2947	chr17	37468426	37468736	0.153996	0.1040241379	0	0.01358148148	0.159996	0.08602258065	0.04347826087	0.08160689655	0.02873448276	0.1110766667	0.0918	0.1729741935	0.1249966667	0.05357142857	0.2269689655	0.05689655172	0.05554482759	0.08333333333	0.08889	0.0683	0.09762068966	0.1975296296
2948	chr17	38757988	38758193	0	0.25	0.2277666667	0.25	0.2638833333	0.125	0.2	0.2916666667	0.07938333333	0.5833333333	0.3611166667	0.2186333333	0.15	0.05	0.22045	0.2158833333	0.2666666667	0.30555	0.1388833333	0.1583333333	0.3085333333	0.16965
2949	chr17	39448432	39448505	0		0	0	0.3333333333	0	0.1666666667		0	0.06666666667	0.1111	0.2	0	0	0.1389	0	0.1666666667	0	0.1777666667	0	0.3889	0.3416666667
2950	chr17	39890797	39891379	0.02777777778	0.04166666667	0.0982625	0.2357178571	0.1604925926	0.1216633333	0.1818181818	0.1649413793	0.06989354839	0.1402310345	0.5430129032	0.1824586207	0.1346153846	0	0.148278125	0.05689655172	0.04761904762	0.06322068966	0.02722333333	0.05960666667	0.140234375	0.095940625
2951	chr17	39920733	39921196	0.6176470588	0.32575	0.850004	0.3188391304	0.4827	0.5704545455	0.926948	0.10833	0.5425615385	0.7628384615	0.17	0.5805	0.6486653846	0.6801307692	0.4653884615	0.6423115385	0.180952381	0.4134615385	0.570596	0.6374461538	0.5802115385	0.5213615385
2952	chr17	40099558	40099859	0.25	0	0.25	0	0.08333333333	0.10715		0.3333333333	0.1166666667	0.1111166667	0.1111166667	0.2639	0.1785666667	0.08333333333	0.1388833333	0.1166666667	0.1333333333	0.04166666667	0.04166666667	0.075	0.14445	0.1738166667
2953	chr17	40464111	40464569	0	0	0.05625	0.0625	0.0729125	0.07142857143	0.1145875	0.125	0.025	0.0979125	0.0416625	0.0416625	0.0770875	0.1125	0.0833375	0.0737625	0	0.05625	0.025	0.046875	0.1092375	0.0491125
